
 0,11, 2,0.01498,34.9765,   12384,0.01178
 1,11, 3,0.00759,34.8363,   11416,0.01086
 2,11, 3,0.00744,34.7394,    8800,0.00836
 3,11, 4,0.00375,34.6415,    3216,0.00304
 4,11, 5,0.00189,34.2304,    3256,0.00307
 5,11, 5,0.00186,34.5266,    1384,0.00129
 6,11, 4,0.00373,34.6732,    2248,0.00211
 7,11, 5,0.00186,34.3545,    2072,0.00195
 8,11, 5,0.00188,34.2337,    1856,0.00174
 9,11, 3,0.00754,34.8796,    9272,0.00881
10,11, 3,0.00752,34.7977,    7440,0.00706
11,11, 4,0.00374,34.8778,    3264,0.00308
12,11, 5,0.00186,34.2578,    2888,0.00272
13,11, 5,0.00187,34.8149,    1168,0.00108
14,11, 4,0.00375,34.7188,    2416,0.00227
15,11, 5,0.00187,34.4162,    1960,0.00184
16,11, 5,0.00190,34.4714,    1896,0.00178
 0,12, 3,0.00762,35.0755,    5040,0.00478
 1,12, 4,0.00384,34.6448,    4064,0.00385
 2,12, 4,0.00385,34.4281,    3584,0.00339
 3,12, 5,0.00191,34.6134,    2304,0.00217
 4,12, 6,0.00097,33.8198,    1696,0.00159
 5,12, 6,0.00096,34.2203,    1200,0.00111
 6,12, 5,0.00189,34.4598,    1936,0.00182
 7,12, 6,0.00095,33.7821,    1368,0.00127
 8,12, 6,0.00094,33.8774,    1456,0.00136
 9,12, 4,0.00385,34.6372,    3768,0.00356
10,12, 4,0.00386,34.5536,    2944,0.00278
11,12, 5,0.00192,34.6421,    2264,0.00213
12,12, 6,0.00093,33.8414,    1688,0.00158
13,12, 6,0.00096,34.5207,     952,0.00088
14,12, 5,0.00189,34.5535,    2008,0.00188
15,12, 6,0.00095,34.0238,    1576,0.00147
16,12, 6,0.00094,34.0396,    1472,0.00137
 0,13, 3,0.00757,34.9225,    4552,0.00431
 1,13, 4,0.00392,34.7419,    1632,0.00153
 2,13, 4,0.00392,34.7082,    1656,0.00155
 3,13, 5,0.00200,34.4787,    1408,0.00131
 4,13, 6,0.00098,33.6764,     608,0.00055
 5,13, 6,0.00097,33.8422,     840,0.00077
 6,13, 5,0.00199,34.4234,    1400,0.00130
 7,13, 6,0.00101,33.7853,     768,0.00070
 8,13, 6,0.00100,33.7431,     832,0.00076
 9,13, 4,0.00403,34.8791,    1904,0.00179
10,13, 4,0.00408,34.8248,    2184,0.00205
11,13, 5,0.00209,34.4644,    1416,0.00132
12,13, 6,0.00101,33.8324,     584,0.00053
13,13, 6,0.00100,34.1209,     832,0.00076
14,13, 5,0.00207,34.5435,    1752,0.00164
15,13, 6,0.00105,33.9274,     696,0.00063
16,13, 6,0.00104,34.0609,     872,0.00080
 0,14, 2,0.01634,35.1622,    4288,0.00406
 1,14, 3,0.00908,34.8954,    4896,0.00464
 2,14, 3,0.00937,34.7599,    5896,0.00559
 3,14, 4,0.00477,34.7382,    3024,0.00285
 4,14, 5,0.00245,33.9319,    1096,0.00101
 5,14, 5,0.00243,34.3349,    1128,0.00105
 6,14, 4,0.00498,34.6389,    2552,0.00240
 7,14, 5,0.00246,34.0957,    1368,0.00127
 8,14, 5,0.00253,34.0866,    1328,0.00124
 9,14, 3,0.01042,35.0572,    7544,0.00716
10,14, 3,0.01034,35.0274,   10984,0.01044
11,14, 4,0.00534,34.8643,    3192,0.00301
12,14, 5,0.00263,33.9098,    1120,0.00104
13,14, 5,0.00273,34.5768,    1016,0.00094
14,14, 4,0.00561,34.8503,    2800,0.00264
15,14, 5,0.00277,34.1881,    1144,0.00106
16,14, 5,0.00289,34.3594,    1264,0.00117
 0,15, 3,0.01140,35.3366,   11392,0.01083
 1,15, 4,0.00597,34.8584,    6728,0.00639
 2,15, 4,0.00580,34.6712,    5976,0.00567
 3,15, 5,0.00291,34.7324,    2352,0.00221
 4,15, 6,0.00148,33.8539,    1736,0.00163
 5,15, 6,0.00145,34.3465,    1440,0.00134
 6,15, 5,0.00285,34.6803,    2296,0.00216
 7,15, 6,0.00142,34.0269,    1600,0.00150
 8,15, 6,0.00150,34.0789,    1432,0.00134
 9,15, 4,0.00592,34.9678,    7128,0.00677
10,15, 4,0.00585,34.7712,    6328,0.00600
11,15, 5,0.00292,34.7233,    2848,0.00269
12,15, 6,0.00149,33.9401,    1728,0.00162
13,15, 6,0.00145,34.5874,    1120,0.00104
14,15, 5,0.00283,34.7747,    2168,0.00204
15,15, 6,0.00142,34.2342,    1544,0.00144
16,15, 6,0.00154,34.2482,    1496,0.00140
 0,16, 3,0.01197,35.4543,    5584,0.00529
 1,16, 4,0.00682,34.9095,    5128,0.00486
 2,16, 4,0.00710,34.6495,    5864,0.00556
 3,16, 5,0.00368,34.8528,    1928,0.00181
 4,16, 6,0.00198,33.9867,    1240,0.00115
 5,16, 6,0.00196,34.6314,    1464,0.00137
 6,16, 5,0.00379,34.8311,    2472,0.00233
 7,16, 6,0.00192,34.2584,    1680,0.00157
 8,16, 6,0.00179,34.1901,    1632,0.00153
 9,16, 4,0.00859,35.1145,   11024,0.01048
10,16, 4,0.00796,34.8364,    8720,0.00829
11,16, 5,0.00390,35.0106,    2768,0.00261
12,16, 6,0.00244,34.3820,    2352,0.00221
13,16, 6,0.00240,34.8880,    1376,0.00128
14,16, 5,0.00475,35.0183,    2976,0.00281
15,16, 6,0.00335,34.4459,    2120,0.00199
16,16, 6,0.00022,33.8610,     872,0.00080
