
 5,10, 4,0.00406,34.7511,    1024,0.00361
 6,10, 4,0.00408,34.8398,    1008,0.00355
 7,10, 3,0.00818,35.1425,    1632,0.00583
 8,10, 3,0.00830,35.3415,    1792,0.00641
 9,10, 4,0.00417,34.8344,     976,0.00344
10,10, 4,0.00419,34.8920,    1160,0.00411
11,10, 4,0.00420,34.7927,    1096,0.00388
12,10, 4,0.00421,34.7114,    1272,0.00452
 0,11, 2,0.01685,35.3495,    1400,0.00498
 1,11, 3,0.00912,34.8927,    2064,0.00740
 2,11, 3,0.00913,34.8816,    5752,0.02083
 3,11, 4,0.00427,34.8094,    1144,0.00405
 4,11, 4,0.00424,34.6848,     984,0.00347
 5,11, 4,0.00427,34.6652,    1256,0.00446
 6,11, 4,0.00426,34.6601,    1360,0.00484
 7,11, 3,0.00849,34.9726,    2344,0.00842
 8,11, 3,0.00853,34.7662,    9376,0.03403
 9,11, 4,0.00317,34.8956,    1024,0.00361
10,11, 4,0.00315,34.7627,    1088,0.00385
11,11, 4,0.00313,34.5490,    1248,0.00443
12,11, 4,0.00307,34.3701,    1352,0.00481
 0,12, 2,0.01148,35.3722,    1464,0.00522
 1,12, 3,0.00676,34.7420,    1720,0.00615
 2,12, 3,0.00669,34.3043,    7480,0.02713
 3,12, 4,0.00176,34.7410,     824,0.00288
 4,12, 4,0.00163,34.5675,     872,0.00306
 5,12, 4,0.00149,34.3402,     760,0.00265
 6,12, 4,0.00136,34.3832,    1056,0.00373
 7,12, 3,0.00213,34.5649,    1320,0.00469
 8,12, 3,0.00127,33.6098,    7552,0.02739
 9,12, 4,0.00067,34.7817,     616,0.00213
10,12, 4,0.00067,34.5307,     672,0.00233
11,12, 4,0.00067,34.2279,     648,0.00224
12,12, 4,0.00067,34.0341,     736,0.00256
